diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,scan_id,image_path
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},b67cd7bf1f61f6a8e69a92b1331f5c5f68fe8575,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",115.1003469,0,255,f2122ce71bc145ad26a9337d5686e677b80546ce,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",195734,1,"(1.0042608846700114, 127.52157519899455, 127.58232601387597)","(1.0042608846700114, 127.52157519899455, 127.58232601387597)",0.999453667,0.011017918,3.2622911230000002,296.0896069,256.0078124,361.33225710000005,256.0078124,361.3377921,195612.1667,295.9278433,0.121173672,134484.7679,0.687507174,195734,42,165,3042064729,2.645853205,74,2.213770955,255,39.79158022,115.614298,133,1,254,30.71736397,124.6668797,-0.674598897,3042064729,0.191552004,2175.1650019999997,29.49671561,303.1954122,-28.06959332,11.58419832,1.79452482,0.7280496559999999,0.888220075,1.73456718,0.947988877,0.666049518,0.640427118,0.986138435,0.9312717070000001,-0.23001087399999998,0.808107152,0.438841339,5.200767861,0.07057440599999999,4.604630081,0.765613765,0.158411896,10.40153572,3.4086365130000003,3.344680785,6.405986747999999,11772.76722,0.060146767000000004,22.39768291,37493.23987,3.5464091730000002,29.97568639,113.2365966,3460.058993,9.232802449,0.094515999,0.04485495,1.289443619,0.006527112,22607.94012,0.17051059100000002,3.634331973,29.37022871,6.08524139,191.6490072,0.52537395,0.10102746300000001,3.982883592,73139.24053,0.5329381120000001,0.671886729,3.3572764810000004,0.750480673,21.57715271,0.081898472,1056.790135,0.15796564,5.667169593,32.27518685,894240.2033,33165114.63,36562.33178,0.149944675,1936.862182,0.289516021,0.553119664,18.11477122,0.085218969,5.563934509,0.034179039,893384.1904,285.04956410000005,4.8700000000000005e-05,36.55616471,0.04308932099999999,0.002402562,1177,Yellow_leaf_1177.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},a1a26f3e409fb76da81956d0bb2adb3e9531830f,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",111.5951182,0,236,45f0ec3a1750aafd11a67a237e913260652df38e,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",195912,1,"(1.0035526154600025, 127.51303646535179, 127.648046061497)","(1.0035526154600025, 127.51303646535179, 127.648046061497)",0.9996200909999999,0.011026681000000002,3.26304342,295.9225259,256.0078124,361.33225710000005,256.0078124,361.3377921,195692.1667,295.8101023,0.121625871,134021.2883,0.684857706,195912,37,168,2891850617,2.7922845310000004,52,2.7199135639999996,236,36.63851731,111.99157269999999,117,1,235,25.04577303,121.49472109999999,-0.39831387799999995,2891850617,0.178184211,2218.854889,28.07392903,290.887425,-8.858300299,9.01781589,5.070207886,0.275288632,1.23896152,1.920632321,3.0586203999999997,0.6974632690000001,0.6622409539999999,0.960053981,0.910139728,-0.332414302,0.85399321,0.224014374,5.2030469560000006,0.087936585,4.647924111,0.738817315,0.200807819,10.40609391,3.286962412,3.5220059439999996,6.401196352,18108.716940000002,0.092432913,44.35768525,34908.42508,3.5848839439999995,28.71127343,198.0712565,5779.948849,12.86556289,0.11162173,0.019009655,0.515530747,0.0027959490000000003,15689.289569999999,0.142958916,4.256751432,28.49977196,31.74814409,889.4970072000001,2.682300007,0.12886691,4.575253451,62132.1435,0.474665045,0.561610472,22.10394488,0.668415633,18.76912163,0.099750117,202.5333774,0.133862113,4.886114568,28.04428288,3094785.067,94749076.38,160730.7948,0.14914554800000002,216.58360869999998,0.143148453,0.367695361,9.751106622,0.057621822999999996,6.740246998,0.007722855,3078018.497,419.55824259999997,4.47e-05,39.41042693,0.080669435,0.0012170739999999998,1093,Yellow_leaf_1093.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},a4d471dd1f602a359ceebb128303c80aaa534af6,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",111.46918229999999,0,255,7dde3ad24b6319cd9e0199b50faf357d0861c347,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",195530,1,"(1.0050529330537514, 127.71219250242929, 127.45274893878177)","(1.0050529330537514, 127.71219250242929, 127.45274893878177)",0.999422762,0.01101311,3.2613994319999997,296.137911,256.0078124,361.33225710000005,256.0078124,361.3377921,195391.1667,295.966969,0.121051076,134519.5543,0.688462823,195530,37,175,3020050763,2.938473169,97,1.843156864,255,47.30985106,112.0837365,127,1,254,38.41894347,124.2797644,-0.296153855,3020050763,0.144770604,2882.695852,29.30275874,489.33335480000005,-24.96000966,16.08308265,2.34993615,0.744120883,0.996964535,1.8861070359999998,1.2829738309999998,0.65479485,0.623491929,0.982215607,0.924637959,-0.241758328,0.844589507,0.402372224,5.0859398780000005,0.044100760999999995,5.144994939,0.7851242270000001,0.097849066,10.17187976,3.74337748,4.608254699,6.984972646,11840.92216,0.060558084000000005,28.83936716,28306.99627,4.700146547,29.71344551,117.92504479999998,3219.6510710000002,15.61988617,0.120835435,0.045506809,1.495579082,0.00560704,18319.07534,0.139667248,4.53851575,30.37059354,5.025294827,116.88015279999999,0.881084467,0.116036894,4.215000326,75024.07453,0.546889485,0.6754415020000001,2.463850935,0.761749328,22.90476766,0.092488696,842.4660352,0.124680485,6.1726101920000005,36.9055794,232681.3056,7867012.807999999,19975.17329,0.117220029,1535.650881,0.22726814899999997,0.48338117700000005,18.66052454,0.062287819,6.230319511,0.034557357000000004,231843.9326,315.4852961,5.31e-05,38.37754283,0.065019167,0.0023213829999999998,1095,Yellow_leaf_1095.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},b64e74310702708733a75777d07089ad47134337,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",118.8559926,0,193,c707c9705982e0ecde1cca7b89a47518ba4086a6,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",196557,1,"(1.0002594667195774, 127.5116022324313, 127.48861144604363)","(1.0002594667195774, 127.5116022324313, 127.48861144604363)",0.999906709,0.011046591000000001,3.26577418,295.63637650000004,256.0078124,361.33225710000005,256.0078124,361.3377921,196308.5,295.6087962,0.12226767300000001,133597.5663,0.680549066,196557,53,173,3161098557,2.744258023,75,2.0887443169999997,193,37.15011663,118.8868318,123,1,192,29.21523294,126.8162074,-0.402310564,3161098557,0.16379186,1948.2716699999999,30.81750459,237.2528254,-8.132862673,10.77220694,1.1190553559999998,0.8061369820000001,0.602106159,1.4151605180000002,0.685578735,0.7695392809999999,0.749737585,0.9839712759999999,0.9384474629999999,-0.45696253299999995,0.943569615,0.290432859,5.329400218,0.090452542,4.167723706,0.9441722370000001,0.214493607,10.65880044,3.419582535,2.972815575,6.496849131,15409.448890000001,0.07839684599999999,45.14482524,32194.43662,3.209091042,31.02504617,224.25232880000002,8620.939961,8.34964963,0.06834852400000001,0.01677044,0.369898429,0.002357673,15145.80689,0.147316144,3.418592985,26.17284958,32.34946301,1307.1346369999999,1.225002921,0.090361687,4.519722308,49827.2315,0.414896544,0.523726725,22.48738786,0.624373649,14.17380925,0.066970787,192.162406,0.144483012,5.284719882,23.12105263,3895487.9689999996,137238918.5,156961.2835,0.24144024,183.68872180000002,0.138111821,0.36372458399999996,8.437685049,0.08505661,6.632858698,0.006766485,3873646.9069999997,354.1188551,7.780000000000001e-05,10.19990534,0.055959928,0.0015101670000000002,1092,Yellow_leaf_1092.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},e172c29431b63f5611651e3061a45631fee84c0c,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",108.9388936,0,248,8144bfab1a1c3c965d9796e07c8b3b3320b5f502,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",195637,1,"(1.0046872524113537, 127.50597279655689, 127.50786916585308)","(1.0046872524113537, 127.50597279655689, 127.50786916585308)",0.999467027,0.011013098,3.2618774110000004,296.1816262,256.0078124,361.33225710000005,256.0078124,361.3377921,195531.5,296.02376949999996,0.12105722599999999,134577.119,0.6882631140000001,195637,34,160,2793744450,2.668083946,80,2.032326228,248,41.44406322,109.4795872,127,1,247,32.78303522,119.4999825,-0.593134817,2793744450,0.185340843,2294.4658,27.205112699999997,323.6123083,-28.14133853,12.35015935,1.8506538330000002,0.736432608,0.88797399,1.759986584,1.0128273540000001,0.6717693920000001,0.645479047,0.982989247,0.925846774,-0.23560519800000002,0.8194280970000001,0.420200786,4.957723879,0.066590325,4.6466378189999995,0.7775097940000001,0.164761449,9.915447759,3.4464052310000004,3.550203295,6.522072432000001,11609.74615,0.059343305,27.58691109,36259.52649,3.7321782839999997,27.73209567,121.56252140000001,3089.715555,15.1749976,0.114750874,0.044173044,1.290999196,0.006277296999999999,22130.703980000002,0.17041475899999997,3.6309700819999997,28.14303565,5.386760378,117.3539642,0.827954895,0.113636436,3.99085717,70906.386,0.526303772,0.6656114679999999,2.77976719,0.74774955,20.84053319,0.08912833199999999,1021.902592,0.156757569,5.451766476,32.4522166,747410.8632,25427249.68,35363.44468,0.137140554,1794.699647,0.275302906,0.53549209,18.19681793,0.078195618,5.567515346,0.033321918,746510.2464,347.8874125,4.8599999999999995e-05,29.01484007,0.056746816,0.0018442620000000002,1137,Yellow_leaf_1137.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},537751092a9e683a72851eb32c1430cccf7a0361,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",97.63351949,0,193,a702caa1eccb0b797fe218abce6c0ef30ed5461d,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",195676,1,"(1.0038124246202906, 127.43591447086, 127.47938428831334)","(1.0038124246202906, 127.43591447086, 127.47938428831334)",0.999726453,0.011017995,3.2620579530000002,296.066392,256.0078124,361.33225710000005,256.0078124,361.3377921,195572.8333,295.9854039,0.12109833800000001,134550.3893,0.6879809790000001,195676,35,147,2216184825,2.637998765,68,2.152226712,193,34.74810395,98.09854555,104,1,192,26.99163252,106.42268390000001,-0.469219922,2216184825,0.176545636,1702.4630140000002,22.03354444,149.9197987,-7.777241646,8.210295462000001,1.9756879619999999,0.601335374,0.9333432620000001,1.7602491409999999,0.993130187,0.663836539,0.632286271,0.9725274009999999,0.90671846,-0.23453121600000001,0.7857835470000001,0.39246349,4.524580073,0.064468156,4.558571235,0.733402434,0.17367625399999997,9.049160145,3.3880471639999996,2.546495856,6.643616217000001,11951.743770000001,0.061079252,31.34677056,34545.74387,2.77519353,22.45729165,128.2001472,3615.61681,8.310200689,0.125244436,0.039490477999999996,0.817469234,0.007148681,20715.418569999998,0.16122076800000001,2.916095837,20.79188703,5.675865477,145.8750661,0.579228567,0.14290589,3.970260947,76367.95697,0.550338157,0.659945719,2.631448764,0.753226611,14.720079199999999,0.11995710300000001,784.7115532,0.150097849,3.95915935,23.59755164,996836.9774,25094277.5,62625.27055,0.17673206800000002,1300.392502,0.248736133,0.5092422839999999,12.21733931,0.094209139,5.701759187,0.026717635,995436.0877,644.6232217999999,4.44e-05,18.29751766,0.074345026,0.000875265,1194,Yellow_leaf_1194.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},006a6651542201d0a5566eda1e02c2e59cc6d6c0,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",97.92787679,0,180,0286e547e96fb8492d2790746de44fe61b39862e,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",196156,1,"(1.0009584208487123, 127.51060890311793, 127.51793980301393)","(1.0009584208487123, 127.51060890311793, 127.51793980301393)",0.9996483859999999,0.011032295,3.26410201,295.8679091,256.0078124,361.33225710000005,256.0078124,361.3377921,195995.1667,295.7638778,0.12169626199999999,134081.9938,0.684108675,196156,35,148,2235401700,2.643993179,71,2.008336732,180,36.094500599999996,98.15353086,109,1,179,28.46535801,106.75223840000001,-0.44508559200000003,2235401700,0.175426943,1761.924776,22.28453166,199.1677362,-11.20513134,9.866115592,0.98920014,0.81490724,0.635331774,1.4470533730000001,0.559137753,0.732496459,0.717142013,0.9855417559999999,0.933113623,-0.345326619,0.903102443,0.404897457,4.4793464819999995,0.07459339,4.322532123999999,0.848532895,0.161112751,8.958692965,3.4659529030000003,2.7138289330000003,6.819662169,10485.670970000001,0.053455775,35.20386071,34411.04748,2.897049967,22.6140164,165.28635369999998,4569.660724,11.50489885,0.124085211,0.030497982000000003,0.577421665,0.006552756999999999,18786.92451,0.160501666,3.044483488,20.42827348,8.545932264,245.03015919999996,0.7107660379999999,0.147323058,4.168063846,58706.25381,0.46967428,0.599793414,4.849919573,0.6992860879999999,13.24093006,0.11782405900000001,655.551656,0.162024631,3.95219313,21.01730104,1371975.083,34756761.63,86876.54693,0.22989227199999998,1053.537321,0.260389847,0.521089995,10.79244437,0.129582162,5.515367757000001,0.02062644,1369624.63,455.6844251,6.42e-05,12.42755027,0.052828300999999994,0.001302086,1054,Yellow_leaf_1054.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},b83a83d67bf21230838c84e8bd4ebacb5e072bdc,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",126.9502563,0,223,5c6e1b9d15deb14773af512a5508051e9eb52965,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",196530,1,"(1.0003968859716075, 127.49539001679133, 127.51429298325955)","(1.0003968859716075, 127.49539001679133, 127.51429298325955)",0.9999459690000001,0.011045841,3.265661764,295.6462808,256.0078124,361.33225710000005,256.0078124,361.3377921,196281.1667,295.63030679999997,0.122245428,133609.4732,0.6807044990000001,196530,69,168,3443024544,2.457581081,49,3.160515975,223,29.51718853,127.00064109999998,128,1,222,20.97758116,132.3596568,-0.731161339,3443024544,0.220856931,1389.91589,33.31764715,117.0583956,-7.373464085,5.986568567000001,2.645560735,0.374038286,0.8085697690000001,1.575941587,1.810773173,0.77651878,0.7491607579999999,0.97302526,0.932991908,-0.36940351299999996,0.870044382,0.175099329,5.698776122000001,0.129797266,3.961323138,0.7633171240000001,0.241086931,11.39755224,2.88621527,2.158032326,5.9402280560000005,22847.4556,0.11625429,50.610157799999996,43405.012689999996,2.262814491,33.39913499,259.420231,9460.577082,8.846994417000001,0.051457004,0.014892735,0.42691681299999995,0.001333432,16885.20348,0.177316136,2.843047675,30.85380366,53.16787366,2088.125367,1.7511584269999998,0.065776054,4.453400009,45045.8039,0.40343773299999997,0.48268222899999996,39.79554581,0.602101334,17.51155227,0.046476603,189.261563,0.150926286,4.252172315,27.92264753,6124115.847,225256559.6,189490.9712,0.13084586,134.22966509999998,0.1070412,0.311770963,8.618999618,0.041040994,6.988131772999999,0.006380705,6099553.909,316.53148930000003,5.3299999999999995e-05,20.44136958,0.041548008,0.001283885,1124,Yellow_leaf_1124.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},42cecf61d8ac84b7541a613faf5cec43d87f634a,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",99.51687113,0,200,9f79c35dc38a85fda0dc3c285b882726a4a49c22,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",195901,1,"(1.0035987565147702, 127.5394459446353, 127.5372254352964)","(1.0035987565147702, 127.5394459446353, 127.5372254352964)",0.9996658559999999,0.011025021000000001,3.26300523,295.9636381,256.0078124,361.33225710000005,256.0078124,361.3377921,195684.5,295.86474350000003,0.121568491,134081.0445,0.685189908,195901,43,142,2208588785,2.397231125,48,2.8724850369999997,200,28.72816174,99.87602411,100,1,199,20.75943554,106.1791159,-0.607521049,2208588785,0.225883079,1298.784457,22.16704249,95.77848462,-5.152322615,5.779914805,2.231065385,0.432416057,0.74579918,1.538639057,1.5332929480000002,0.781305705,0.755517845,0.97667659,0.93685813,-0.36156952600000003,0.8635555359999999,0.187781736,4.6124920089999994,0.13385783,3.8801002510000004,0.77219879,0.24674644199999998,9.224984017999999,2.872677888,2.002745047,5.8311978270000004,23283.236409999998,0.118852055,50.61151873,44250.72105,2.109520682,22.40040633,257.9824861,6393.3973590000005,15.15633391,0.105822364,0.014689896000000001,0.280891286,0.00256109,17334.9764,0.182461388,2.573415399,20.54665263,46.4447693,1234.387109,2.827108424,0.138999732,4.346266738,44073.661239999994,0.398740669,0.484600738,34.68766081,0.5991951879999999,11.43279012,0.102316575,193.70279150000002,0.159033491,3.590047077,20.52955665,6253732.234,149333472.8,331239.5472,0.17996462600000002,112.07881770000002,0.092018734,0.257858433,5.2773741560000005,0.05005761,6.866135922000001,0.006217426,6227863.288,361.2735996,5.610000000000001e-05,21.36012965,0.035813356,0.00135631,1070,Yellow_leaf_1070.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},87f01ec1343b2cf446f8711a3787165b090f4971,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",103.8408457,0,217,1dd6bba055887d89db17a75be4110053b2999757,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",196191,1,"(1.0021254797620687, 127.47999143691607, 127.43623305860106)","(1.0021254797620687, 127.47999143691607, 127.43623305860106)",0.9995048390000001,0.01103421,3.264237332,295.8288091,256.0078124,361.33225710000005,256.0078124,361.3377921,195955.1667,295.68232620000003,0.121895395,133844.739,0.6830375609999999,196191,47,151,2466720861,2.6879836619999997,70,2.0950235530000003,217,36.40903311,104.0615574,106,1,216,29.0480038,112.1296491,-0.210310435,2466720861,0.176827597,1744.2504780000002,24.44495442,161.0098939,-3.416859868,8.553140185,2.674517212,0.5222316579999999,0.8513421529999999,1.641903669,1.7461941769999998,0.7526568809999999,0.726867615,0.97262173,0.9286008929999999,-0.356916355,0.87094267,0.23476105100000003,4.792567608,0.088113255,4.411602125,0.764994389,0.21114122899999999,9.585135217000001,3.288118473,2.806914349,6.492376965,18169.71247,0.092612365,44.32289502,34691.983089999994,2.834253907,24.62778109,227.7515228,5909.139497,14.89335293,0.093765542,0.015071003000000001,0.340140421,0.002095838,15757.38709,0.155194472,3.19950211,23.68283332,37.64066232,1005.641505,2.545792575,0.11175808300000001,4.665217514,49670.51663,0.40967245,0.517554518,25.55720426,0.617428294,14.31114674,0.078708049,157.966443,0.15145392400000002,4.107496537,21.23106424,5061907.754,144167265.0,272019.9047,0.176987225,137.717162,0.132039465,0.34953062700000004,7.6661293520000005,0.056602382,6.65465562,0.005316248000000001,5026525.17,443.9363017,5.4000000000000005e-05,21.89327998,0.055122835,0.001259397,1066,Yellow_leaf_1066.jpg
