diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,scan_id,image_path
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},dd7fc1a3ff6b646e976c701bba309b041e7363a4,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",106.4484202,0,229,dcff505b5961182dcbce49a4dc2fc8742576ff1e,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",195390,1,"(1.0062336864732073, 127.6542248835662, 127.45210092635243)","(1.0062336864732073, 127.6542248835662, 127.45210092635243)",0.998685317,0.011008426,3.260785414,296.2081502,256.0078124,361.3322571,256.0078124,361.3377921,195168.5,295.8187304,0.12119441,134258.3641,0.687910007,195390,35,162,2675414737,2.806675695,67,2.321160715,229,39.35697478,107.1119863,118,1,228,29.11596886,117.015769,-0.423181128,2675414737,0.168703152,2219.712588,26.22218732,218.4486964,-9.035934749,8.871797902,5.054195624,0.26624313,1.317961428,1.953216464,2.724368074,0.670763683,0.630450196,0.958878513,0.903010631,-0.310379519,0.798219649,0.233250777,5.024893206,0.079604743,4.721825522,0.653020243,0.226142661,10.04978641,3.293621345,3.481498382,6.021810764,24761.02194,0.126726147,41.79412448,32962.90889,3.585726223,26.74394288,181.6817954,5362.552807,12.18794023,0.123581305,0.01699491,0.412846881,0.002741828,15938.62756,0.139843542,4.066984663,25.43806194,53.52702523,1683.299909,3.846197723,0.14363513,4.562433465,72406.43627,0.510545558,0.583561083,38.56881531,0.669597256,16.5929651,0.10852293,92.2467903,0.131593139,5.230396357,23.58202568,7422463.358,241744580.2,365488.9499,0.184469082,80.52639087,0.114873596,0.326641056,7.487797585,0.066380945,6.913392505,0.003587696,7344772.73,481.5592427,3.99E-05,44.722588,0.085759259,0.001170636,1033,Yellow_leaf_1033.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},bd45926f78be615aae061c84b83385c8dbfe5522,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",131.5380656,0,233,e56c2653075b88b45569cb97839ee9931ac607c9,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",196430,1,"(1.0009061752278166, 127.47848088377539, 127.49318841317518)","(1.0009061752278166, 127.47848088377539, 127.49318841317518)",0.999695651,0.0110416,3.26524411,295.7219953,256.0078124,361.3322571,256.0078124,361.3377921,196181.8333,295.6319925,0.122155689,133662.5117,0.681319516,196430,71,167,3694441766,2.396426785,29,4.332330671,233,27.47240574,131.6572621,142,1,232,14.58623156,137.1420081,-0.955528215,3694441766,0.278800828,1474.295716,34.95553219,158.6884595,-6.621400674,5.526897162,3.619547718,0.191310661,0.966743963,1.740459163,2.418730237,0.743803095,0.716897593,0.970922182,0.928091933,-0.315114902,0.812596247,0.2266508,5.87106029,0.162853041,3.999777649,0.690776868,0.372555027,11.74212058,2.850071759,2.28661122,6.082518966,16223.23562,0.082590417,44.27939223,54764.84667,2.399721869,35.18696228,223.8653159,8089.310966,7.84445229,0.055932829,0.014660515,0.475282552,0.001307282,20412.18228,0.199264523,3.164112516,34.72158415,28.17342246,987.3172241,1.225846091,0.067760423,4.389346369,51841.26651,0.424324935,0.523039721,17.52632534,0.621175188,20.88561706,0.049887339,177.6695096,0.189413123,5.053359459,34.15351812,10293876.65,369359577,299145.2914,0.119350246,82.31556503,0.087756466,0.276933007,9.063602978,0.029165724,7.124164839,0.004775238,10250022.57,288.4354533,4.71E-05,30.24874476,0.042487294,0.001367502,1034,Yellow_leaf_1034.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},534336937d49e5b85b6395bb787e9ed2d8cbfd9f,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",101.9140472,0,209,81be921045c4259aedee08a7b8ccc0786291a786,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",196456,1,"(1.0007737101437473, 127.46265321496925, 127.48554383678788)","(1.0007737101437473, 127.46265321496925, 127.48554383678788)",0.999792619,0.011042902,3.265352344,295.6969289,256.0078124,361.3322571,256.0078124,361.3377921,196211.1667,295.635607,0.122165385,133665.226,0.681231493,196456,39,150,2379196141,2.73062405,55,2.551287281,209,33.52101623,101.9928992,105,1,208,23.84426616,110.0480812,-0.273263331,2379196141,0.171559472,1708.028704,23.78937163,164.4646593,-2.128489731,7.632165984,3.591586175,0.353142503,1.005425009,1.744054836,2.251842301,0.733578511,0.703091377,0.96460538,0.918383391,-0.359295111,0.861926917,0.21598775,4.771635079,0.083892066,4.459914044,0.698128321,0.185443217,9.543270158,3.225136832,2.80593804,6.209565678,23203.84756,0.118112186,44.65284578,33703.8876,2.871004674,24.18781814,223.02765,5718.342112,14.8948359,0.108918,0.013726381,0.296914031,0.002141865,15631.42794,0.153347006,3.291495711,23.25909448,48.79740017,1308.707684,3.750402387,0.129940254,4.680007205,55560.86463,0.434467789,0.524780652,32.37835616,0.619615055,13.79118435,0.094796216,108.0339943,0.153022655,3.782947058,19.63597734,7576262.181,201460089.9,464313.6637,0.17553717,91.36543909,0.129412803,0.343956771,5.661294926,0.06813024,6.51411634,0.00359368,7498830.054,496.2592737,4.89E-05,25.72359217,0.065913065,0.001073588,1035,Yellow_leaf_1035.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},d08292bcf3f7f0b8e1a6180f0f455f1c39db57a7,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",121.6457265,0,227,989b36e3fb6bd4963510da4e48e4872c766823b5,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",196444,1,"(1.0008348435177454, 127.500839934027, 127.51120421086925)","(1.0008348435177454, 127.500839934027, 127.51120421086925)",0.999887148,0.01104255,3.265302841,295.7018723,256.0078124,361.3322571,256.0078124,361.3377921,196199.5,295.6685019,0.122139788,133687.9387,0.681387765,196444,65,152,3146098349,2.308650929,35,3.88183,227,26.32068759,121.7472817,132,1,226,17.04796142,126.5513444,-1.040035165,3146098349,0.273402052,1192.842168,30.59461515,112.8678828,-10.13079448,5.266887999,2.100176981,0.417461238,0.737440881,1.569814782,1.43486144,0.772131617,0.748701263,0.981681703,0.941793313,-0.304139066,0.807713231,0.228758898,5.458779921,0.158835206,3.885058894,0.712641261,0.349159047,10.91755984,2.877768575,1.841766245,6.170846204,15747.49729,0.080162781,48.36239918,53708.19277,1.9413953,30.63608967,240.9618721,7878.941877,9.062291289,0.058700133,0.017281386,0.462330434,0.001751881,20396.15075,0.202146216,2.613313138,29.20196632,27.53154184,901.8835354,1.105202475,0.073691304,4.308197628,46202.02316,0.406578702,0.504691492,18.53413461,0.615281395,17.05922247,0.053773184,245.5024272,0.148969919,3.969815943,29.18264563,5127514.008,173105951.5,161718.0967,0.118887277,198.8458738,0.120658904,0.338092674,9.538325317,0.038255239,6.891115869,0.008389159,5113305.021,267.0450939,5.18E-05,25.21264786,0.026073884,0.001720261,1036,Yellow_leaf_1036.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},24a8a1641a917c18c766fc2ec8b14b5739a5f3bc,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",120.1619008,0,231,504849e98b132cb94cc630c5e5707aba10dc9def,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",196072,1,"(1.002733689665021, 127.44288832673712, 127.55565302541923)","(1.002733689665021, 127.44288832673712, 127.55565302541923)",0.999689028,0.011029865,3.26373233,295.8995702,256.0078124,361.3322571,256.0078124,361.3377921,195834.1667,295.8075537,0.121812843,133880.3033,0.683641193,196072,62,159,3142145761,2.418896943,30,4.137303764,231,27.52574549,120.4903862,128,1,230,14.95340165,126.5917415,-0.67398455,3142145761,0.272080593,1507.535854,30.82046143,176.8092425,-5.745823978,6.076793081,3.517929927,0.254770324,0.906030975,1.664329186,2.457868291,0.767681993,0.741664575,0.972020615,0.933261212,-0.365524116,0.866291883,0.188476071,5.492972709,0.18112661,3.927088527,0.754667701,0.391986237,10.98594542,2.818698026,2.398680752,5.839971468,21254.29379,0.108400454,50.11771467,53347.38599,2.498976092,31.18059692,251.8370395,8239.098056,10.41899072,0.074429018,0.014811513,0.416525292,0.001705483,17461.4574,0.178629316,3.440100574,30.0209626,44.28542394,1484.47675,2.04254127,0.09603026,4.510942531,45703.96423,0.399178441,0.492200275,31.71300301,0.598902496,17.33569847,0.070714937,193.2755299,0.186199932,3.800082417,26.98458574,8990454.434,305000201.1,286467.845,0.115912132,115.7206166,0.111484216,0.316091187,8.507800461,0.032736914,6.78276473,0.005293974,8954773.48,253.2856505,5.80E-05,27.90461005,0.04119014,0.001481086,1037,Yellow_leaf_1037.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},a85b5f11f39e746d1e64fe10a84aebe0d8d1f5f5,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",117.1749166,0,255,f07a561f74b74fbefa215dc5f69d8ef529df5d57,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",195631,1,"(1.0048202994412951, 127.35945734571719, 127.58282685259493)","(1.0048202994412951, 127.35945734571719, 127.58282685259493)",0.999384074,0.011011761,3.261837878,296.2140048,256.0078124,361.3322571,256.0078124,361.3377921,195485.8333,296.0315588,0.121177892,134422.1771,0.687631297,195631,36,166,3159355046,2.685867033,64,2.537275055,255,39.13899458,117.7600994,133,1,254,28.48516631,127.0809286,-0.79011301,3159355046,0.190969127,2282.121417,30.53003423,403.0552111,-37.96249346,12.20773829,1.885081987,0.729406321,0.934863445,1.771195857,0.969810532,0.648261751,0.620968528,0.98543998,0.92764081,-0.213533754,0.79707519,0.460213646,5.286621761,0.062560645,4.724354539,0.773482508,0.151078985,10.57324352,3.458919265,3.523205068,6.362498159,13355.35831,0.068268108,18.08024361,37359.48129,3.729685404,31.09626797,95.05978603,2839.46991,10.13838533,0.106302188,0.047627302,1.663000934,0.005141872,24176.44707,0.177463136,3.69498019,31.50655659,4.163304293,98.3010628,0.796019446,0.104612579,3.902477807,78218.09867,0.555115786,0.701007745,1.907881174,0.766685724,23.94879577,0.086106699,1480.200899,0.195638501,5.151828837,39.22125297,773792.8672,29412037.23,29240.11323,0.093217111,1962.496167,0.25938358,0.515530358,20.69758819,0.049745907,5.488691731,0.038674852,773124.3036,296.3324991,4.60E-05,37.27111192,0.048142388,0.00226844,1038,Yellow_leaf_1038.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},23470e4bcef7fc9428de17f012cff7253d0754dd,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",104.8826904,0,224,49f594dcd0f3aa44e3916ffd2d19afd92ed2547c,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",196194,1,"(1.002110156273892, 127.43277572198946, 127.50658022161738)","(1.002110156273892, 127.43277572198946, 127.50658022161738)",0.999885284,0.011036017,3.264249967,295.781535,256.0078124,361.3322571,256.0078124,361.3377921,195967.8333,295.7476042,0.121888714,133857.8428,0.683060278,196194,39,151,2524211950,2.691253758,66,2.23709595,224,35.95230154,105.1040093,112,1,223,27.71186689,113.4279409,-0.457518253,2524211950,0.177776064,1819.045015,24.98332299,201.283595,-11.42446834,8.799490198,2.678138786,0.528788676,0.907949809,1.719707666,1.635190736,0.731739164,0.700056846,0.971895041,0.922888931,-0.308979281,0.820386472,0.231493894,4.842014975,0.083237856,4.521361782,0.65521078,0.217535791,9.68402995,3.317918495,2.869407246,6.524348462,17435.75717,0.088869982,47.73389003,34878.59712,2.94390714,25.11601782,216.1925747,6091.813593,14.91152556,0.103499444,0.018115,0.391783212,0.002743298,16644.46686,0.15738285,3.169142963,23.29738803,32.72508761,991.5435201,2.202107294,0.121772057,4.503096309,55947.55069,0.449722497,0.539262943,23.43764325,0.647678334,14.2726966,0.089511259,182.6912851,0.134927094,4.479928174,21.36632201,3868625.353,119439039.4,190686.7897,0.210253276,183.6824225,0.135659101,0.355399554,7.699428353,0.071023099,6.714187383,0.006901332,3847629.471,467.419488,4.80E-05,23.67141506,0.0604231,0.001203848,1039,Yellow_leaf_1039.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},e6aafed49ff97cb0582dfee586dc589b231e47b2,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",117.9230245,0,237,08afb82475db1a1d9b94bce8d9d3b65526b69e01,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",196468,1,"(1.0007125842376368, 127.52923631329276, 127.50755339291895)","(1.0007125842376368, 127.52923631329276, 127.50755339291895)",0.99992647,0.011043953,3.265402796,295.6733608,256.0078124,361.3322571,256.0078124,361.3377921,196219.5,295.6516198,0.122190137,133641.933,0.681083852,196468,56,171,3072116538,2.66540223,40,3.228374276,237,30.92557111,118.0070546,122,1,236,19.23479949,125.0469004,-0.178621355,3072116538,0.201473343,1711.062362,30.07744347,215.3471525,1.763288285,7.497003,3.527664256,0.354241487,0.944967741,1.715281715,2.375790045,0.748443954,0.723071444,0.971613983,0.929661839,-0.357064719,0.871708742,0.230732417,5.392228608,0.110784805,4.362497109,0.717381513,0.234947819,10.78445722,3.180510839,2.756166814,6.276503254,19000.04244,0.096708077,44.71367774,39583.06474,2.806901123,30.36902702,227.4364578,7094.32671,9.893691406,0.068562875,0.014301514,0.389319727,0.001586557,16016.76834,0.156503915,3.551987057,29.71746303,33.35675304,1035.8577,1.610241877,0.084234481,4.657014931,49590.89663,0.40782757,0.51855773,21.93280729,0.611159624,17.51537492,0.060384041,138.677547,0.137168691,4.762786402,25.7992087,6697218.443,204158287,250831.7864,0.173322069,92.39268051,0.091387419,0.280276351,7.35798726,0.038323393,7.133228698,0.005145876,6659454.152,307.1557419,5.67E-05,29.08048431,0.047942027,0.001472714,1040,Yellow_leaf_1040.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},4b2ac8f91baa895392230808779d98867ec97453,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",109.2362773,0,255,ab16e4bf34e260ab3ed098b005d6ceef5408cc11,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",193216,1,"(1.014843491222259, 127.60175140775091, 127.51717249089103)","(1.014843491222259, 127.60175140775091, 127.51717249089103)",0.999594808,0.010940104,3.25124724,297.1861357,256.0078124,361.3322571,256.0078124,361.3377921,193376.4583,297.0657183,0.118101845,136929.3385,0.708097251,193216,24,177,3013900568,2.996865895,98,1.927804182,255,49.1757844,111.1539728,126,1,254,39.35944989,124.8943858,-0.365181659,3013900568,0.137514186,3243.401951,29.25665486,627.071015,-32.8279583,17.95940503,1.946969254,0.803750302,1.000089888,1.818789179,0.923042771,0.621419177,0.58914907,0.984867357,0.922260902,-0.241919197,0.864662809,0.47663449,5.025275613,0.036361507,5.240563207,0.832006087,0.077834346,10.05055123,3.843127871,4.976593571,6.792623204,14436.34798,0.07471611,15.70036472,26569.94092,5.233392762,29.94486481,75.8964268,2145.657994,16.11000751,0.159171926,0.059832815,2.114220746,0.008065415,19065.14976,0.133546917,5.125845198,30.34853152,2.636513461,72.85265603,0.548705263,0.149215672,4.088149123,87016.52851,0.598623964,0.74005338,0.721441287,0.797583744,24.22290493,0.118617669,1238.063108,0.129572277,5.832446036,39.70350602,339575.0499,12132942.61,28970.77597,0.102060046,2520.048456,0.263741335,0.512794266,21.25136033,0.060688679,5.768203075,0.049452426,339166.1427,313.4423144,5.50E-05,37.52374438,0.071324293,0.002474799,1041,Yellow_leaf_1041.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},b754d18bb6008e839c51750c91302939c01d9018,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",120.5811106,0,238,c5d4d1d12d9abd5d944b6b4195a5d0a5af26f7a8,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",196439,1,"(1.000860317961301, 127.48075483992486, 127.49622020067298)","(1.000860317961301, 127.48075483992486, 127.49622020067298)",0.999862173,0.011042782,3.265281815,295.6937649,256.0078124,361.3322571,256.0078124,361.3377921,196192.5,295.6530104,0.122151774,133671.6408,0.681329005,196439,51,158,3186503461,2.556784159,40,3.36872987,238,30.88491932,120.6848487,131,1,237,19.5306924,127.3630175,-0.785243736,3186503461,0.22509659,1656.505519,31.29312531,313.2794623,-23.485497,9.213844263,1.609452747,0.701612347,0.611172466,1.433028562,1.174157643,0.796353409,0.780104224,0.985902657,0.950888089,-0.383100843,0.904925133,0.247999237,5.421190399,0.126241023,4.131857663,0.786972808,0.297756527,10.8423808,3.247514685,2.705824253,6.59039457,15182.82862,0.077290297,44.15304846,44217.74908,2.726962935,31.26979368,246.8128885,7740.971574,15.42677518,0.072728962,0.014165092,0.404336401,0.001517543,18021.83321,0.186169958,3.108206751,31.13050671,19.72709286,607.3251788,1.304606537,0.07957788,4.556853504,39275.87326,0.364602919,0.490928286,11.80488758,0.578740506,17.52690111,0.052326071,193.851735,0.152879917,4.685886017,31.2555205,4936762.482,169748301.9,168854.7365,0.136694897,95.51892744,0.075330384,0.248392767,7.57665094,0.035419485,7.447807844,0.00645493,4912762.168,232.360442,6.62E-05,19.55985992,0.030253985,0.002243615,1042,Yellow_leaf_1042.jpg
v3.0,1.18.1,1.2.4,1.0.0,3.7.6,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'verbose': False}",{'Original': {}},8f77d0afb830fc472040f1146b8ce2fb4c231dfe,3D,"(1.0, 1.0, 1.0)","(3, 256, 256)",105.656016,0,221,c6e3b38711458679606d5ddaea1593ee4611369a,"(1.0, 1.0, 1.0)","(3, 256, 256)","(0, 0, 0, 3, 256, 256)",196327,1,"(1.0014312855592964, 127.49426212390553, 127.46314567023384)","(1.0014312855592964, 127.49426212390553, 127.46314567023384)",0.999864187,0.011039514,3.26481183,295.7387361,256.0078124,361.3322571,256.0078124,361.3377921,196093.8333,295.6985708,0.122007734,133784.5783,0.682247759,196327,49,139,2432070288,2.312061477,45,2.997363421,221,27.78918306,105.80724,116,1,220,19.70724783,111.3007385,-0.833848523,2432070288,0.247646729,1192.682357,24.73741396,106.7374282,-10.79275974,5.93448011,1.667016771,0.55155651,0.67950402,1.503232536,1.106971942,0.777406252,0.752821414,0.981637471,0.940060469,-0.314493235,0.818140396,0.220101017,4.86482224,0.144652132,3.832104746,0.730332143,0.295565355,9.729644479,2.908383687,1.90037422,5.965159562,20047.55703,0.102113092,51.35517961,48619.73944,2.012726436,24.76966999,248.0613517,7027.898297,12.69455902,0.080910318,0.017105821,0.341613395,0.002409052,19403.50991,0.195359295,2.374892777,22.24317996,37.71489876,1154.937422,1.745613658,0.103628898,4.260889169,45548.59526,0.404955649,0.499030856,28.22676471,0.612927369,12.40156571,0.075034421,201.3500678,0.136601132,4.091340356,20.83242877,5459342.237,164980827.3,204001.0813,0.201910331,181.2808684,0.122985664,0.347624816,7.168903422,0.056525184,6.942821413,0.007507882,5441601.768,332.6182664,5.39E-05,18.90107001,0.030521223,0.001466532,1043,Yellow_leaf_1043.jpg
