scan_id,image_path,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
1329,Tometo_healthy_1329.jpg,0.99835512,0.011012826,3.260908129,296.10093,256.0078124,361.3322571,256.0078124,361.3377921,195179.25,295.6138796,0.120503063,135033.586,0.691843964,195204,24,179,3189378689,3.002050865,68,2.52548705,255,42.9128523,116.0531598,124,1,254,30.51444874,127.8229062,-0.387332561,3189378689,0.142006029,2870.359467,30.11428349,698.4387716,-41.080007,15.68774498,3.22440614,0.659260145,1.299233967,2.127021697,1.495057043,0.571441247,0.523024921,0.975715686,0.902718363,-0.175103406,0.794193132,0.419311743,5.195980683,0.031561942,5.497216098,0.845755269,0.076149938,10.39196137,3.756768264,4.72803778,6.51487329,16352.45494,0.083771106,22.78630362,27720.14488,4.728768998,31.30630008,69.69242434,1291.804907,32.40117627,0.147183063,0.094365304,3.659137689,0.007013172,22012.96119,0.1457591,4.097266974,33.27665887,2.692929769,60.56878266,1.018021324,0.102681538,3.860071884,101049.6724,0.662903601,0.775045987,0.990163503,0.839492498,28.72680626,0.071067289,2217.03939,0.126565016,6.106820222,40.91796541,88350.4817,2850259.341,12066.5015,0.06833058,4671.250157,0.26666953,0.526501437,22.29894288,0.039681522,5.895487282,0.089736891,88226.2999,404.0710884,4.30E-05,43.88406083,0.083046692,0.001801801
1330,Tometo_healthy_1330.jpg,0.999989734,0.011048332,3.265948937,295.6056175,256.0078124,361.3322571,256.0078124,361.3377921,196344.1667,295.6025828,0.122324976,133551.1566,0.680189073,196599,87,148,2911662688,1.986725845,39,2.762599679,216,20.62564862,119.2606982,122,1,215,16.32050457,121.6970017,-0.399860513,2911662688,0.290870667,587.0460859,28.98284892,26.34537385,-2.441382665,2.834964163,1.017066647,0.467989084,0.654807291,1.430715822,0.541435999,0.72829431,0.708631658,0.988002106,0.937724255,-0.162338103,0.574139463,0.380682339,5.341025591,0.12581894,3.595234129,0.513943538,0.264009027,10.68205118,2.660465574,0.963007703,6.151400602,11755.18595,0.059792705,38.0229219,57184.88217,0.987952919,28.84064517,171.4713147,5215.96764,6.315633667,0.041873345,0.028447232,0.826706296,0.001455359,30649.07967,0.259327097,1.150275165,28.28395159,9.715557133,293.3082884,0.368435909,0.044162502,3.604083325,62714.72251,0.49245191,0.594154364,5.393174979,0.708635446,19.76534254,0.03247664,921.1986664,0.211818502,2.460715326,30.61485399,2143139.846,65197887.06,76161.6534,0.05277486,764.8606576,0.175870466,0.399030338,12.21820997,0.023455608,5.740859118,0.022121171,2141096.303,416.5758533,3.75E-05,19.72615256,0.014838783,0.001309181
1331,Tometo_healthy_1331.jpg,0.999895807,0.011038516,3.264715994,295.7567902,256.0078124,361.3322571,256.0078124,361.3377921,196108.8333,295.7259744,0.121829492,133987.1438,0.683228499,196274,35,176,3150965960,2.985397677,67,2.504068991,255,40.31651814,116.4691706,123,1,254,29.23424338,126.7040419,-0.263266794,3150965960,0.143844255,2488.84651,28.97145269,442.804647,-25.92969954,12.40562628,3.878565359,0.523803422,1.44732538,2.202699091,1.713455932,0.541152422,0.488394791,0.971234137,0.893018968,-0.129007382,0.695479202,0.430505567,5.180702271,0.028712402,5.5883934,0.728822266,0.063750222,10.36140454,3.708592416,4.071047911,6.468242297,17731.22295,0.090339133,13.81187993,28232.88737,4.083787799,30.87549039,49.96783069,1176.607121,10.2734365,0.104560041,0.112916697,4.368873725,0.010075443,22685.94829,0.143285039,3.965561147,31.94371394,2.198643498,55.92005039,0.375495084,0.092426683,3.800357822,110932.8757,0.695415962,0.807193006,0.635263639,0.858119291,27.9378405,0.074007823,2765.702263,0.120352579,6.129321028,40.94342907,19543.56936,493172.3231,3287.315075,0.085547134,5962.591906,0.259468751,0.521196123,22.3764694,0.051810596,6.079135607,0.117081223,19470.61933,449.432309,3.85E-05,50.74972385,0.08134694,0.00151037
1332,Tometo_healthy_1332.jpg,0.999152219,0.011027538,3.263611126,295.9510076,256.0078124,361.3322571,256.0078124,361.3377921,195895.6667,295.700106,0.121438268,134321.3697,0.685678106,195997,38,170,2995053569,2.905061709,60,2.674390022,255,37.63725156,114.2168554,120,1,254,26.19875842,123.6168251,-0.344301448,2995053569,0.154306041,2235.629402,28.11030472,380.9154406,-24.53318698,11.12685153,3.463398232,0.525403568,1.383278112,2.147167698,1.502964895,0.545267837,0.494119414,0.973977071,0.896564179,-0.117543703,0.679213634,0.445533441,5.118024022,0.031303358,5.469769132,0.71485452,0.065502508,10.23604804,3.629979696,3.64756244,6.36577516,18107.54003,0.092386822,12.01714506,30243.52115,3.667285514,29.5612739,48.0869146,1163.444925,9.552889811,0.106518583,0.1048841,3.786806042,0.009834779,24100.05708,0.152390592,3.598327928,30.34582559,2.014290808,53.56460995,0.323626926,0.095743571,3.744090592,110209.9473,0.691804787,0.807468796,0.454553123,0.856511168,26.39374084,0.077753746,2476.681668,0.126226067,6.115255552,38.10249223,53206.47148,1617924.787,2800.487994,0.092574141,5479.950818,0.279290088,0.542399666,21.86367769,0.056889502,5.87017331,0.100108675,53106.68848,437.1106943,3.82E-05,49.64331957,0.068890579,0.001575074
1333,Tometo_healthy_1333.jpg,0.999836555,0.011037459,3.264339826,295.7510286,256.0078124,361.3322571,256.0078124,361.3377921,196036.3333,295.7026895,0.121740713,134051.8041,0.683811015,196194,44,170,2967815574,2.895561382,59,2.755597777,255,36.46071618,114.0987492,118,1,254,25.35739562,122.9916404,-0.236307695,2967815574,0.155895071,2108.419038,28.01344302,334.56154,-18.11380007,10.29268982,3.391099669,0.504170786,1.378168647,2.137901477,1.451622602,0.543888884,0.492199886,0.974409971,0.896671888,-0.105401058,0.649317879,0.446114693,5.127111001,0.031222754,5.471890007,0.676482036,0.06405853,10.254222,3.628941882,3.420947373,6.360372871,18327.47435,0.09341506,11.90926704,30585.67763,3.463579939,29.30041184,47.84715129,1161.374522,8.511959442,0.096416575,0.104513124,3.730287242,0.009790401,24338.3025,0.153729895,3.436097416,30.03590617,2.06603484,53.57647566,0.314285422,0.087440232,3.732025711,110906.8339,0.694673523,0.807891483,0.504607301,0.85800132,26.11265303,0.071914832,2342.446981,0.123208867,6.287681794,38.59541342,61404.46592,1671824.354,3627.523809,0.095264694,5639.912476,0.296650141,0.56090796,22.49204524,0.059506312,5.845170854,0.096904085,61297.9742,443.6537863,3.79E-05,49.36600819,0.064449365,0.001567303
1334,Tometo_healthy_1334.jpg,0.999998354,0.011048586,3.265982171,295.6018343,256.0078124,361.3322571,256.0078124,361.3377921,196350.5,295.6013478,0.122336589,133541.3508,0.680117193,196607,85,167,3231088110,2.39597781,46,2.763145405,255,25.79092253,124.2619235,122,1,254,19.08969959,128.1961293,0.298621075,3231088110,0.216036701,993.2219198,31.31835652,61.18057078,0.471709565,4.878864993,1.973519644,0.425449596,1.034513834,1.81050113,0.865394761,0.610292429,0.573485569,0.984517462,0.919454449,-0.095891779,0.563321879,0.464280525,5.530937901,0.055833559,4.59773871,0.492418731,0.096359992,11.0618758,3.141320618,1.713096159,6.176574926,15314.89795,0.077895995,16.43046601,42474.32776,1.667832152,31.80623274,73.59130143,2072.290651,3.143743248,0.039886426,0.06247466,2.368844944,0.002558719,30895.11429,0.209839331,1.771587564,32.59769932,2.547926853,78.32421493,0.102875514,0.039464168,3.454026704,94134.00416,0.627297223,0.747673903,0.649125503,0.811122869,26.95622802,0.031735922,1833.763825,0.144459101,3.8309978,39.00858673,316609.7685,9020283.216,12209.61713,0.043452951,2554.034977,0.201200172,0.382105817,16.39800411,0.016179045,5.953187889,0.064565351,316369.8846,416.0237973,3.25E-05,43.69911648,0.024558498,0.001648096
1335,Tometo_healthy_1335.jpg,0.99956352,0.011038315,3.264774366,295.767449,256.0078124,361.3322571,256.0078124,361.3377921,196119.3333,295.6383524,0.121844009,133975.9614,0.683134901,196288,52,184,3441924093,2.991673346,65,2.637494591,255,39.12333375,123.126401,127,1,254,27.60695659,132.4200566,-0.208949909,3441924093,0.143428198,2374.960766,31.45168979,374.831311,-18.24893368,11.19164338,4.050066449,0.468716252,1.509642631,2.220554976,1.681017435,0.526492938,0.469485214,0.969825542,0.888533022,-0.103933451,0.619591311,0.422369124,5.446677149,0.027212535,5.652874839,0.643897466,0.057276077,10.8933543,3.709908921,3.810427458,6.411895654,19427.45318,0.098974228,10.68682453,28153.23403,3.882285603,33.5455606,42.51790227,1182.46363,4.818756231,0.078823342,0.111928693,4.509861635,0.008750646,22876.8078,0.141894664,3.892137236,34.29493016,1.842878286,58.23290737,0.172931635,0.075300758,3.783842712,115114.9932,0.707329573,0.821465241,0.325825049,0.863141736,30.05543739,0.063732341,2874.825879,0.118505539,5.987564015,42.36349396,12106.08657,331988.8151,802.1229797,0.073934972,5225.414114,0.215401052,0.46273303,20.51981999,0.040347786,6.309103438,0.123588808,12040.61666,461.6681789,3.67E-05,52.27046636,0.080498458,0.001394474
1336,Tometo_healthy_1336.jpg,0.998962295,0.010999248,3.259844373,296.3697553,256.0078124,361.3322571,256.0078124,361.3377921,195174.3333,296.0622108,0.120192043,135380.7374,0.693640066,195098,22,173,2762619342,3.016139451,106,1.897933898,255,49.64196541,104.0686732,116,1,254,40.12023622,118.9964801,-0.165294045,2762619342,0.135401251,3329.87355,26.02167048,657.6591098,-27.30104445,18.57827073,2.877519625,0.731882489,1.194971008,2.027992632,1.40830109,0.591194809,0.550689959,0.97843311,0.909925989,-0.216489855,0.840900703,0.450044717,4.700686615,0.034407528,5.389876018,0.839457048,0.070473506,9.40137323,3.79445297,5.363947588,6.679455779,14664.6281,0.075165446,18.42798142,26416.5133,5.418287527,27.35137213,70.26756809,1288.490113,24.83095337,0.191207282,0.08378155,3.1546818,0.008561619,19842.16017,0.133765268,5.114035796,29.21723336,2.861263291,56.2073049,0.955071323,0.160877445,3.988910045,96330.3417,0.642099096,0.761539566,1.07688055,0.827032553,24.96388742,0.122483038,2010.686779,0.125456216,5.797396738,40.40793661,56621.26324,1200466.085,16194.27416,0.080248235,3937.729145,0.245693464,0.504576187,21.52591805,0.046356945,6.087910893,0.082148459,56473.0793,412.8681325,4.78E-05,43.18889902,0.088795029,0.002145836
1337,Tometo_healthy_1337.jpg,0.999992926,0.011048461,3.265969712,295.6040398,256.0078124,361.3322571,256.0078124,361.3377921,196348.5,295.6019488,0.122331735,133545.7431,0.68014649,196604,66,129,1912000955,1.997287038,34,2.541074974,211,19.29184197,95.76090517,94,1,210,14.2479831,98.61611233,0.232357645,1912000955,0.281496753,554.9866527,19.90819183,21.3253821,1.909663366,2.902593693,0.770755583,0.575659007,0.590590581,1.302098269,0.399605029,0.733565824,0.722661345,0.990779536,0.942556558,-0.216123892,0.731051373,0.443543586,4.401602337,0.118275969,3.506115368,0.674078559,0.233746954,8.803204675,2.690185822,0.918337319,6.119939393,11940.61636,0.060734351,31.89702407,55343.38768,0.96626861,19.91663954,157.8855568,3283.044765,8.721855727,0.062383365,0.028743033,0.585074365,0.002301086,31753.99569,0.265159738,1.075559426,19.81819666,7.793372695,142.7918635,0.511141826,0.064782403,3.507322325,62624.22331,0.490971209,0.606751486,4.085996204,0.713691951,13.74035054,0.048842806,892.8812473,0.190705093,2.581756711,22.44532251,1912746.562,34789743.3,116614.8673,0.082126848,885.5079026,0.189130265,0.417021796,8.970752948,0.040460484,5.611103783,0.023814368,1910983.279,477.9342916,4.19E-05,18.43324258,0.013099004,0.001510436
1338,Tometo_healthy_1338.jpg,0.999963352,0.01104817,3.265932324,295.6084458,256.0078124,361.3322571,256.0078124,361.3377921,196341.8333,295.5976123,0.122318061,133557.6487,0.680230221,196595,76,138,2487426595,2.030713632,33,3.245779623,236,19.66369694,109.7950863,113,1,235,14.25222294,112.4835211,-0.582935945,2487426595,0.281828196,597.5815257,25.2240851,38.59716366,-4.644730053,3.265987335,0.899218496,0.567652524,0.662561569,1.377373666,0.442684914,0.704981912,0.692143968,0.991278749,0.941512155,-0.161095136,0.665613766,0.483837229,4.963025637,0.105798797,3.706221016,0.677280064,0.168244861,9.926051274,2.781320829,1.041301458,6.115107741,12747.34285,0.064840626,26.33861074,55406.01428,1.052042288,25.27088685,128.9497037,3476.156759,6.024716618,0.050620733,0.038821723,0.998422052,0.002478425,34872.21513,0.272131123,1.09888314,24.74637818,5.22323624,141.125371,0.23906059,0.05242092,3.421104335,71003.84176,0.531772986,0.648857178,2.375106462,0.746743234,18.30120749,0.039873958,1261.938539,0.18734242,2.698205762,26.19536817,1229413.258,33669852.91,48546.33612,0.07001816,1576.830463,0.234090033,0.480215375,13.42290209,0.03367957,5.424332359,0.034263333,1228561.452,392.3989802,3.70E-05,24.90169659,0.01247811,0.001836835
1339,Tometo_healthy_1339.jpg,0.999868211,0.011041636,3.264966823,295.6959268,256.0078124,361.3322571,256.0078124,361.3377921,196133.8333,295.6569574,0.121834617,133992.8942,0.683170731,196298,43,177,3184216805,2.973592683,65,2.580838666,255,39.25730662,117.6647699,123,1,254,27.81973623,127.3630286,-0.264279422,3184216805,0.144947259,2376.342974,29.63584248,426.1444327,-22.36811511,12.01582015,3.548336742,0.544175431,1.396951792,2.149385831,1.529904653,0.545216109,0.493321376,0.973377272,0.895812959,-0.123027302,0.67937761,0.437388293,5.245834529,0.028545066,5.579879208,0.701082555,0.061286113,10.49166906,3.735990772,3.891039224,6.4704917,18227.35555,0.092855534,12.49993194,28452.85701,3.904164658,31.20830064,48.74008905,1247.17639,10.11011819,0.098329349,0.102483128,3.736573447,0.00939388,22864.44583,0.144411026,3.812373478,31.97907166,2.080459351,56.64735612,0.374009482,0.086804328,3.803283007,109874.0317,0.687924287,0.806923853,0.51311196,0.85323381,27.67854331,0.069275026,2441.892002,0.118366069,5.977406508,39.52525448,21042.14707,539679.7487,2566.006016,0.087615001,4821.976636,0.233736143,0.488078482,19.22487315,0.052212774,6.207969857,0.105095314,20951.60857,441.840306,3.87E-05,49.30113181,0.074517971,0.001548485
1340,Tometo_healthy_1340.jpg,0.999599778,0.011034053,3.2640619,295.817138,256.0078124,361.3322571,256.0078124,361.3377921,195996,295.6987455,0.121540232,134254.5054,0.684985946,196101,45,170,2928437892,2.9239095,63,2.629133203,255,37.41973379,113.0097042,117,1,254,26.60813338,122.2019412,-0.153044622,2928437892,0.150264708,2162.121185,26.97925142,277.8408456,-12.56611076,9.842148676,4.001456777,0.422044656,1.49929189,2.214323048,1.677037196,0.52600064,0.470006905,0.970242231,0.889141391,-0.086082219,0.563132201,0.433191343,5.051637843,0.028964129,5.573874409,0.546275314,0.058737037,10.10327569,3.629849211,3.460901363,6.322210047,19569.59308,0.099793438,9.433828247,29467.05954,3.543186741,28.95542603,40.33412884,1036.7484,4.325372512,0.093511708,0.115440145,4.125998497,0.012227549,23707.60954,0.146603528,3.641791001,29.46090038,1.780986062,49.85615353,0.176931507,0.092364545,3.725757153,115567.2254,0.709765855,0.824661389,0.285865175,0.865759703,25.8510023,0.079850423,2891.617806,0.12200919,5.978611353,38.03379747,12568.45574,320505.9165,763.6005117,0.101380086,5922.150886,0.249879784,0.508718354,20.39449241,0.060944633,6.103809904,0.120856089,12499.99164,484.9583614,3.62E-05,54.38953888,0.072794366,0.001435912
1341,Tometo_healthy_1341.jpg,0.999190455,0.011017476,3.261588956,296.0377716,256.0078124,361.3322571,256.0078124,361.3377921,195510.5833,295.7981158,0.12084105,134808.2537,0.689518958,195547,23,180,3075671325,3.05046973,101,1.925973299,255,50.11545507,110.9234455,124,1,254,40.44028905,125.4135274,-0.280504996,3075671325,0.131931604,3424.54209,28.91831499,733.1056801,-36.61995168,19.0988132,2.786163189,0.745320575,1.185858178,2.026175513,1.344347539,0.59168401,0.550515313,0.978948506,0.910317939,-0.208984529,0.836354521,0.445918972,4.983971996,0.031826825,5.462451675,0.82867966,0.067715317,9.967943993,3.856826836,5.471244098,6.791860517,14594.8267,0.074635902,20.46367015,25798.82936,5.572673966,30.13648893,72.87465929,1612.259968,24.23205235,0.171908194,0.085626441,3.278966761,0.008984302,19478.44335,0.131378362,5.167422342,31.71253755,2.954078841,64.17681175,1.016603209,0.142884645,4.014593752,97065.93909,0.647056348,0.76001756,1.164148865,0.83008486,26.85085248,0.110351762,1878.19474,0.117043356,6.174017621,40.88166012,52809.61607,1724499.575,9435.068916,0.090147661,4175.782825,0.260222024,0.520333639,22.19445035,0.05460049,6.075718533,0.082062113,52661.12012,382.3806592,4.82E-05,42.22229705,0.090718229,0.002093682
1342,Tometo_healthy_1342.jpg,0.998769244,0.01102582,3.263280809,295.9671742,256.0078124,361.3322571,256.0078124,361.3377921,195809.3333,295.6029108,0.121405846,134317.7635,0.685962008,195935,51,170,3116002989,2.821476374,54,2.972463476,255,34.54748267,118.1229336,123,1,254,23.3561326,126.1080825,-0.415114722,3116002989,0.167750169,1950.221022,29.34786619,302.9346465,-19.62718653,9.392664228,3.038801139,0.510887515,1.302364206,2.064007062,1.301825979,0.555708247,0.50757852,0.976869981,0.901506133,-0.106158665,0.637406958,0.458853988,5.268705848,0.036468153,5.312910375,0.66955004,0.07914704,10.5374117,3.541466064,3.107866342,6.324600896,17717.13739,0.090423546,11.4688111,32868.12936,3.195369823,30.71925894,49.11503815,1381.481665,5.504360961,0.085535591,0.1011796,3.638737634,0.009313851,25536.12457,0.162466481,3.242731733,31.15217414,1.959667975,57.6926388,0.197174875,0.082343196,3.698575138,108074.4319,0.682910966,0.802474918,0.381189728,0.85116227,26.75660898,0.06923554,2516.812312,0.132764272,5.808906567,38.50013188,116524.1858,3531201.506,4788.808085,0.089723573,5498.380176,0.290044848,0.551581197,21.82134513,0.05743955,5.77428041,0.096751474,116417.3579,412.1203652,3.75E-05,47.77498884,0.056858474,0.001579064
1343,Tometo_healthy_1343.jpg,0.999996516,0.011048586,3.265982171,295.6018343,256.0078124,361.3322571,256.0078124,361.3377921,196350.5,295.6008043,0.122336589,133541.3508,0.680117193,196607,80,141,2536813712,2.038611408,36,2.782152436,239,19.71136449,111.034775,111,1,238,14.65142166,113.5912294,0.030923349,2536813712,0.275763018,574.2461522,25.49378614,23.85722099,-1.363104074,2.888377003,1.169207993,0.424430781,0.779279067,1.508942916,0.534522287,0.670382911,0.649007104,0.988718699,0.932036117,-0.119425965,0.588943104,0.482571018,5.00632215,0.093090919,3.839957937,0.537073537,0.149547278,10.0126443,2.751219748,1.014396249,5.992842274,14220.33676,0.072328741,20.99561385,54216.93967,1.004769114,25.65706714,105.0567935,2525.050303,5.065839371,0.046877931,0.040682932,1.179412996,0.002036675,36066.83745,0.266350555,1.088658604,26.12171329,4.299044919,107.3389351,0.201693861,0.046769835,3.306771973,80233.65755,0.572414365,0.685827369,1.859376172,0.774200922,20.46987096,0.036158895,1588.682392,0.204779891,2.670850142,30.03003351,994817.5791,25594964.33,42182.97024,0.052667359,1461.850219,0.188431325,0.357588505,11.53787867,0.018947007,5.579049344,0.039459429,994175.3376,462.8647099,3.23E-05,29.02822103,0.014041777,0.001543303
1344,Tometo_healthy_1344.jpg,0.999638674,0.01103302,3.264219322,295.8591017,256.0078124,361.3322571,256.0078124,361.3377921,195901.9167,295.7522,0.121383212,134385.1528,0.685981817,195987,33,166,2922705440,2.828097221,54,2.867077686,255,36.31418765,112.9184079,119,1,254,24.51529301,122.1177774,-0.494945576,2922705440,0.165762744,2162.184728,27.38346226,425.4249627,-31.6755369,11.26016557,2.941114585,0.585946006,1.244429426,2.04836015,1.343250574,0.576478512,0.531466087,0.977703403,0.906045675,-0.150482846,0.72960998,0.442938892,5.030276421,0.038518895,5.229548525,0.800547273,0.075880474,10.06055284,3.541228992,3.550320038,6.391165471,16161.74063,0.08246333,18.70463535,32487.34284,3.589319435,28.88993148,64.35774312,1310.363274,22.14660768,0.124628372,0.092216358,3.328945699,0.007643533,25226.41994,0.165396489,3.289021453,30.19244381,2.303060136,56.0400767,0.576287067,0.096256267,3.7239139,101063.225,0.65693768,0.77858814,0.618091955,0.835299911,25.85838472,0.069571024,2501.097775,0.139104437,5.378241734,37.782703,52898.06491,1524980.053,4245.02126,0.078877038,4435.737709,0.246703988,0.503900421,20.21795929,0.044765369,5.943756794,0.091740779,52779.24884,402.6324944,3.95E-05,45.45382438,0.061195745,0.001739392
1345,Tometo_healthy_1345.jpg,0.99906336,0.011029761,3.26358984,295.8894429,256.0078124,361.3322571,256.0078124,361.3377921,195896.8333,295.6123011,0.121485912,134269.2252,0.685407839,196020,37,177,3292518669,2.942688288,63,2.650231092,255,39.50479182,119.7731711,127,1,254,27.70991409,129.6026646,-0.454350978,3292518669,0.150036736,2451.238157,30.841238,477.9155834,-31.73188526,12.51470546,3.300639577,0.58262071,1.336069357,2.124795687,1.470000519,0.556735,0.507502107,0.975170066,0.899852532,-0.131695598,0.711580641,0.441466495,5.342041854,0.031057114,5.492180321,0.743943541,0.069142021,10.68408371,3.694335906,3.953836259,6.499213348,17294.2281,0.088226855,15.02172612,29410.20091,4.002944387,32.21572289,54.85313743,1416.956188,11.97329837,0.104336391,0.099051321,3.72412703,0.009311981,23243.43138,0.149117941,3.841695147,33.08894851,2.175800153,60.80382215,0.413665329,0.091105328,3.806403744,106757.8855,0.679607748,0.795722571,0.566225196,0.849183201,28.47320025,0.073223889,2286.870387,0.121081717,6.141369007,39.6668608,46908.76073,1473774.48,3930.91241,0.092338864,4891.983322,0.259013254,0.517774724,21.31670602,0.056825395,6.03809251,0.096352413,46801.04608,401.2814625,3.99E-05,47.00580739,0.072589902,0.001629063
1346,Tometo_healthy_1346.jpg,0.999931746,0.011045895,3.265628321,295.6417925,256.0078124,361.3322571,256.0078124,361.3377921,196279.1667,295.6216137,0.122177103,133683.2843,0.681087487,196507,70,172,3303031174,2.735023592,47,3.408746473,255,31.1504964,123.0527259,126,1,254,20.2652207,129.6484484,-0.322016359,3303031174,0.18397437,1666.746827,31.07217875,269.6376895,-15.64772725,8.080465254,2.712708108,0.496945872,1.213471335,1.999168412,1.203680262,0.574577554,0.53117761,0.979252449,0.907583966,-0.109159216,0.635213903,0.465639738,5.452536264,0.043667096,5.130930357,0.737620517,0.092234567,10.90507253,3.442940234,2.69829334,6.321515681,16389.21519,0.083402704,13.70014632,36152.2516,2.762459588,32.36879093,57.14540958,1651.863058,6.017192134,0.066850367,0.092001783,3.49756418,0.006388875,27172.54849,0.176213225,2.813692667,32.98879572,2.150346925,64.90861912,0.20281919,0.061804118,3.668614403,102824.5696,0.661349907,0.78494992,0.49333393,0.838540444,28.00089447,0.049730218,2300.884389,0.128879426,5.499524978,40.57659777,132713.4398,4095134.664,5341.572745,0.068735784,4731.357139,0.265017484,0.52334345,21.59594291,0.042681042,5.907843094,0.090851725,132592.287,391.4076426,3.70E-05,44.43792582,0.046082809,0.00159541
1347,Tometo_healthy_1347.jpg,0.999450549,0.011012894,3.261891908,296.1884474,256.0078124,361.3322571,256.0078124,361.3377921,195384.6667,296.0257065,0.120616034,135001.7504,0.690953659,195379,17,172,2971994286,2.933551595,72,2.353460437,255,43.72038551,111.0900148,122,1,254,32.60604911,123.3346324,-0.47171999,2971994286,0.147231896,2870.44017,27.87596632,623.3621151,-41.43298318,15.60329459,2.718765946,0.703159246,1.161778354,2.012854035,1.337586747,0.599195829,0.558379638,0.979464556,0.912075725,-0.195427265,0.811520403,0.435475125,4.965358209,0.037074354,5.296140293,0.836593334,0.09212376,9.930716418,3.702195468,4.580515133,6.488964578,15046.78986,0.077013343,26.69217928,28766.02053,4.684855817,29.30936795,82.25261159,1480.56548,40.38716961,0.169315804,0.086124456,3.312855086,0.008019721,21841.47964,0.14898305,4.041088921,31.29880576,3.719795405,62.49312086,1.976501003,0.117337241,3.866179009,94215.76448,0.637035376,0.751773575,1.904938134,0.824326574,26.53472908,0.081067142,1873.619757,0.121285588,6.091530002,39.32845676,178442.4146,5619388.234,22477.30874,0.089429425,4435.158338,0.28710243,0.547639621,24.07411389,0.050238705,5.776960003,0.079066839,178282.4547,371.826088,4.58E-05,41.28405476,0.073843736,0.00204723
