scan_id,image_path,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
1213,Tomato_Septoria_leaf_spot1213.jpg,0.999570907,0.011036289,3.264450002,295.7923674,256.0078124,361.3322571,256.0078124,361.3377921,195833.9583,295.6654449,0.121397383,134338.3881,0.685981069,195962,60,162,3034138191,2.668486099,51,3.499009591,255,32.44522934,117.2227524,125,1,254,21.55107344,124.4319041,-0.729933093,3034138191,0.190193268,1742.125084,29.1211502,328.2187422,-26.55801235,8.806336086,2.178533252,0.600940811,1.050464004,1.85102159,1.00853035,0.615624747,0.579759588,0.983191065,0.919077234,-0.167909388,0.733396404,0.45439227,5.240607397,0.056627257,4.820041975,0.82769668,0.135451374,10.48121479,3.3589421,2.746217335,6.300237981,15035.93805,0.076728846,22.60643519,37270.65324,2.854729922,30.01579388,89.3588757,2438.579281,19.05796027,0.095379309,0.06208364,2.137339757,0.005046407,25825.90513,0.180726441,2.70555912,30.4323162,5.377893515,168.0580794,0.707340226,0.075271232,3.74808845,93221.15135,0.627753962,0.724222436,3.031079538,0.813385638,25.01686779,0.05358398,1142.221436,0.11885759,6.031252305,36.94068678,456427.9224,15016355.55,16915.06425,0.09108367,3040.882414,0.316428971,0.581779593,23.02774881,0.053236629,5.759119378,0.04904012,456012.1104,352.5717187,4.00E-05,40.02763615,0.040900791,0.001919954
1214,Tomato_Septoria_leaf_spot1214.jpg,0.999843644,0.011033826,3.26452225,295.864933,256.0078124,361.3322571,256.0078124,361.3377921,195990.5833,295.8186726,0.121701008,134074.6752,0.684087332,196166,77,180,4359175501,2.430943453,38,5.059168685,255,31.04055413,142.7648573,155,1,254,17.76300322,149.0700197,-1.579441556,4359175501,0.243716228,1840.066284,40.97884463,618.8379865,-57.99400599,10.62544514,1.101715236,0.811752986,0.684334267,1.499863518,0.623163951,0.712136791,0.696924576,0.99133445,0.945446279,-0.263072986,0.841031035,0.444865253,6.212700201,0.094620805,4.195666627,0.883398987,0.221096275,12.4254004,3.207872705,2.931790094,6.570771454,10541.86075,0.05373949,31.02973073,47808.83755,3.049623146,41.86009808,140.1752699,5891.098835,16.68384917,0.073074283,0.045046555,1.948718111,0.00297946,27551.65414,0.21897103,2.924722781,41.51720619,6.474411964,285.6274183,0.681528443,0.060052091,3.846843931,65154.2003,0.510556168,0.636643298,3.708701434,0.737295486,30.65815397,0.039492077,1312.388739,0.168319705,4.710149056,43.84763371,1001403.327,47271274.89,28333.44583,0.064179201,2170.803001,0.27841516,0.540245166,25.15261538,0.038625213,5.45497388,0.039746949,1000770.344,232.2939462,4.51E-05,28.88589456,0.030708137,0.002653267
1215,Tomato_Septoria_leaf_spot1215.jpg,0.99906075,0.011030519,3.264216005,295.9258781,256.0078124,361.3322571,256.0078124,361.3377921,195950.375,295.6479299,0.121694073,134063.9761,0.684173103,196129,83,181,4497311114,2.290443529,29,5.52919157,255,27.38193895,146.2057931,156,1,254,14.41684524,151.4277813,-1.661788134,4497311114,0.284822338,1554.238995,42.2074734,411.5758334,-43.22199124,8.386713213,1.276200777,0.734701373,0.76546598,1.5727036,0.677235155,0.683410938,0.664748923,0.989999554,0.939230128,-0.212725248,0.778379414,0.472895526,6.35843568,0.113514517,4.061580827,0.843255396,0.261521345,12.71687136,2.983589465,2.415728497,6.156751753,11478.12025,0.05852332,23.67048424,55861.92027,2.563476232,43.13747075,112.3304203,4996.486287,4.988111669,0.052374109,0.049875451,2.324595101,0.003467065,31758.31628,0.238561517,2.89460332,42.80537358,3.426471346,149.9998426,0.166812882,0.055188593,3.678934053,71132.22823,0.526301518,0.67630998,1.102339363,0.748574635,31.90351691,0.043354033,1634.744651,0.189053389,4.683076047,46.78061756,1001978.449,48524775.02,21438.60123,0.069738572,2162.666243,0.250105961,0.505212455,25.94793035,0.037531912,5.444984967,0.04408833,1001463.988,229.6793995,4.35E-05,31.02791637,0.027655005,0.002400958
1216,Tomato_Septoria_leaf_spot1216.jpg,0.999954395,0.011042197,3.264988323,295.6828417,256.0078124,361.3322571,256.0078124,361.3377921,196152,295.6693571,0.122006355,133812.5459,0.682188027,196366,45,190,4189862450,2.885220405,64,2.838269489,255,41.39194898,136.6490635,151,1,254,28.54582194,146.0719194,-0.796300588,4189862450,0.165859384,2664.039092,39.44458587,659.1878736,-52.16817437,14.20250821,2.389968318,0.709896573,1.084762637,1.941650634,1.17460181,0.614390187,0.577745,0.981707859,0.917173639,-0.185842775,0.78785531,0.444261007,6.040708319,0.046054025,5.156241115,0.806189138,0.129494746,12.08141664,3.666600459,4.148119132,6.689598371,13515.48281,0.068828019,23.00032891,32569.14384,4.319722386,40.19168797,86.04764572,3245.604091,9.15327622,0.07738099,0.070700872,3.01599745,0.005373968,22392.45934,0.155812514,4.139180899,40.59026833,3.125915158,111.2422874,0.371622574,0.071647405,3.978878732,89247.01668,0.608928318,0.733067921,1.149233464,0.805561806,32.6457914,0.057284498,1400.160803,0.117571652,6.812197158,45.28885717,220622.4501,10114101.37,8131.891156,0.079343755,3357.29843,0.281912707,0.545972873,25.4486806,0.044247727,5.938337345,0.060646955,220350.5671,288.9828076,4.51E-05,38.09142628,0.063838727,0.001973801
1217,Tomato_Septoria_leaf_spot1217.jpg,0.999962717,0.011046453,3.265691083,295.6325443,256.0078124,361.3322571,256.0078124,361.3377921,196299.8333,295.6215221,0.122229861,133634.9617,0.680769614,196537,71,216,5010597822,3.060652943,94,2.092238404,255,48.26885739,149.591975,157,1,254,38.29793187,159.6697375,-0.372742006,5010597822,0.133272601,3116.666082,46.61218784,563.2295605,-20.96178653,16.15100976,2.770368819,0.703547028,1.208617777,2.02044008,1.270990002,0.581672289,0.537943428,0.978910741,0.908299122,-0.210290526,0.835725399,0.447187543,6.577551233,0.03500242,5.422921909,0.7747426,0.10604784,13.15510247,3.847175193,4.730344644,6.632422105,15373.86699,0.07822378,20.5089724,26192.99721,5.067128863,47.37538988,69.95218712,4229.249887,2.651641096,0.048550716,0.091283619,3.927476408,0.007349862,18928.85938,0.12536473,5.050706059,44.99947943,2.394458991,123.8154454,0.110950832,0.051243183,4.026330595,100257.4896,0.654891829,0.768015887,0.632111048,0.832906496,36.12813134,0.04464943,1781.944441,0.116611769,8.577433163,46.2149074,167325.4546,9120925.195,4228.158963,0.090310027,5102.877495,0.333936097,0.599627022,27.69862893,0.060440238,5.73266366,0.077751263,167160.0357,283.3439023,4.95E-05,40.70976243,0.082599367,0.00191296
1218,Tomato_Septoria_leaf_spot1218.jpg,0.999974933,0.011048177,3.265940635,295.6090205,256.0078124,361.3322571,256.0078124,361.3377921,196343.1667,295.6016105,0.122321297,133554.7205,0.680210688,196597,50,159,2629566449,2.598644569,68,2.017122692,227,34.56703322,108.4378856,110,1,226,27.54150417,115.6521289,-0.291423871,2629566449,0.174944537,1616.639891,25.6097398,138.9391471,-3.710028681,8.502201742,1.246803791,0.735587687,0.786514847,1.460589956,0.526518709,0.676077298,0.65243063,0.988020165,0.931877772,-0.337605028,0.88301261,0.451078291,4.878070308,0.068938694,4.255786215,0.834505703,0.120840914,9.756140615,3.290679393,2.437251383,6.599715811,13642.37657,0.069392598,24.72336637,34393.57108,2.6751066,26.238554,125.1501752,3602.544774,6.968795267,0.075739283,0.032883363,0.799957696,0.0036955,21766.39819,0.171084813,2.721232419,25.27818649,15.03849467,480.0027321,0.912530706,0.081927911,3.947931981,85313.2812,0.587264298,0.653026241,10.40343437,0.767180946,19.11902503,0.066688825,554.0265443,0.137441465,4.090559759,25.29942942,1442458.282,42515997.71,68920.66249,0.13998595,1198.952865,0.29743311,0.559849616,14.99287272,0.076690922,5.466729068,0.020503873,1440079.645,362.3228252,4.93E-05,28.64446856,0.03783756,0.001812815
1219,Tomato_Septoria_leaf_spot1219.jpg,0.998691558,0.011027296,3.263228117,295.9227918,256.0078124,361.3322571,256.0078124,361.3377921,195759.7083,295.535594,0.12148348,134209.2469,0.685581564,195928,52,162,3074986853,2.705318021,62,2.737535163,255,35.49180152,117.6100149,130,1,254,25.71146635,125.2775868,-0.654094777,3074986853,0.185361443,1862.358145,29.60626463,269.1565995,-21.89068278,9.046591443,2.288632811,0.588034585,1.088381191,1.875082918,1.019804768,0.605638052,0.56835921,0.982324623,0.916354435,-0.174311259,0.735752209,0.46029938,5.283521179,0.058400113,4.818146705,0.699761298,0.151443145,10.56704236,3.41770832,2.833806064,6.378777205,14947.93316,0.076292991,19.91017137,36317.49686,3.07558889,30.43097464,81.19715406,2536.686916,9.524590375,0.085367259,0.063892916,2.100532577,0.006404151,24493.781,0.169210928,3.156747524,30.31265775,4.286293165,138.3163009,0.376364367,0.080708281,3.785678493,96500.62134,0.639455752,0.737361527,2.127854731,0.818053333,24.68086502,0.064415456,1210.980376,0.125075436,5.997996792,35.63984714,495976.6234,16839707.78,18146.01688,0.111216954,3096.182194,0.319787461,0.585619503,21.81491177,0.068770899,5.663714868,0.049416112,495567.115,354.2372252,3.94E-05,43.24145744,0.046308758,0.001853265
1220,Tomato_Septoria_leaf_spot1220.jpg,0.998215424,0.011015353,3.262064403,296.1379809,256.0078124,361.3322571,256.0078124,361.3377921,195532.375,295.6095003,0.121130275,134496.3629,0.687847027,195664,47,186,3738763561,2.929757983,80,2.302877099,255,43.60409304,128.1676803,142,1,254,32.86894909,138.2319826,-0.575795799,3738763561,0.14953622,2681.126725,35.32359797,446.647435,-28.52896722,13.52635265,2.625930179,0.66956351,1.138387857,1.972314277,1.265089554,0.603087544,0.565097785,0.980081637,0.913657526,-0.182841683,0.777657315,0.450652379,5.709392881,0.040006054,5.244531554,0.702687546,0.101990362,11.41878576,3.754301133,4.038070708,6.733674383,13720.29012,0.070121689,20.69023451,29258.8549,4.350038362,36.25777864,80.02582999,3223.552314,5.631350012,0.083294884,0.074187737,2.623580039,0.00918546,20292.12166,0.13961383,4.467775238,35.25353217,2.907547396,108.7299885,0.238513678,0.087174328,4.030090269,93360.47799,0.625724808,0.742193839,0.931249092,0.813313753,28.02498987,0.074275548,1352.451097,0.114527148,7.480918895,38.43687018,229991.3185,10200238.95,6992.788862,0.139618795,3854.445677,0.32639899,0.591865352,23.62051445,0.084421338,5.752315361,0.060353463,229716.7848,314.1195295,4.55E-05,42.15966616,0.067364234,0.001910667
1221,Tomato_Septoria_leaf_spot1221.jpg,0.999402975,0.011029708,3.263706668,295.901451,256.0078124,361.3322571,256.0078124,361.3377921,195928,295.7247905,0.121553751,134208.523,0.684988991,196060,41,169,3154122263,2.777316629,85,2.045362543,255,43.20710356,116.7297613,135,1,254,34.37772454,126.8366499,-0.517886236,3154122263,0.172695299,2461.698597,29.97721795,322.4439093,-23.91175032,12.82612919,1.899590327,0.737668066,1.0182683,1.77776636,0.822286641,0.610188129,0.575610768,0.985098314,0.920449501,-0.261145713,0.867200196,0.483852454,5.219690719,0.056334351,4.803584669,0.84238257,0.118920348,10.43938144,3.464765822,3.681429879,6.361815177,15077.45114,0.07690223,16.7828529,33858.64034,4.019063268,30.95037744,74.62009589,2683.342859,4.822449818,0.096721092,0.067901427,2.317741621,0.009886553,22805.56822,0.15585832,4.212206045,30.16677904,2.969089923,96.6048249,0.26066116,0.103435434,3.862968953,95553.20851,0.634404182,0.745958459,0.997515002,0.817914901,24.13978279,0.089781209,1959.198065,0.178824212,6.594583718,38.30558598,515533.5595,19185408.24,24095.68195,0.154785212,3584.612267,0.327182573,0.592077107,23.72449584,0.095461148,5.2554531,0.055880853,515213.3207,307.7939966,4.73E-05,40.53309762,0.057019124,0.002110476
1222,Tomato_Septoria_leaf_spot1222.jpg,0.999746735,0.011037322,3.264774271,295.7940711,256.0078124,361.3322571,256.0078124,361.3377921,196091.5,295.7191569,0.121966342,133828.9196,0.682482003,196312,81,150,2907816726,2.230873466,30,4.692020314,234,21.77045942,117.9209829,122,1,233,12.8675752,121.7054682,-0.945120264,2907816726,0.273475188,906.8627709,28.0441104,101.8442937,-7.622841169,4.419698044,1.518196853,0.481846015,0.723335393,1.460520357,0.917667635,0.721012731,0.707482262,0.986359007,0.939419935,-0.244313151,0.76300463,0.426046226,5.226715599,0.118200358,3.896578014,0.681813281,0.217640573,10.4534312,2.914613135,1.484473724,6.326168968,11956.82699,0.060907265,25.32072063,53686.46107,1.550008306,29.04649232,154.025164,4517.235059,7.431830579,0.056390291,0.027114566,0.786324869,0.002378321,29693.67747,0.246011497,1.779618565,28.7339112,17.53479101,539.4272824,0.754593844,0.061491497,3.90936546,62022.8018,0.473453864,0.602123151,12.36126332,0.69897864,20.03929511,0.045273157,673.5894233,0.179003301,3.443245769,29.76508105,2408454.42,71792800.89,85506.95296,0.100106535,920.1357959,0.24452187,0.500867279,15.50883596,0.0535689,5.620912481,0.019168467,2405732.814,324.3826929,4.37E-05,24.46706778,0.01943212,0.001781608
1223,Tomato_Septoria_leaf_spot1223.jpg,0.999866467,0.011044582,3.265490717,295.6644811,256.0078124,361.3322571,256.0078124,361.3377921,196255.8333,295.6250001,0.122162828,133688.3088,0.681194065,196486,64,157,3096314137,2.413881326,54,2.834412841,217,30.28800235,120.1846391,133,1,216,22.64473573,125.5326515,-0.883762317,3096314137,0.218422187,1314.099114,30.12049921,131.9653146,-14.9089038,6.637935185,1.515372729,0.615592323,0.891449184,1.512772963,0.598805636,0.640002841,0.615400576,0.98244278,0.916173721,-0.252366195,0.792005994,0.509096238,5.370248984,0.097476968,4.117760091,0.660227177,0.191195849,10.74049797,2.993775301,2.038326978,5.737138261,25507.88311,0.129820359,16.09221039,42916.90193,2.249282082,30.85478864,93.79032603,3091.658144,4.265066184,0.058616023,0.037930511,1.029209711,0.004041323,28313.81637,0.201398239,2.397845392,29.34216114,24.58575469,1003.157124,0.738497223,0.06591224,3.601176854,98690.11567,0.64362146,0.699436405,20.73099085,0.808409295,24.05044117,0.053872658,840.655714,0.173725091,4.667921283,27.35771854,1432533.652,50800882.71,47631.90508,0.145012513,1417.780327,0.292990355,0.555698517,15.220394,0.080241404,5.410891999,0.024627709,1430884.912,442.6992896,3.79E-05,24.14110518,0.043564242,0.001187388
1224,Tomato_Septoria_leaf_spot1224.jpg,0.999040354,0.011037681,3.264575541,295.766444,256.0078124,361.3322571,256.0078124,361.3377921,196044.4167,295.482613,0.121857501,133927.011,0.683146265,196245,46,164,3336261543,2.5112442,45,2.964555473,255,34.39575133,122.9484828,137,1,254,23.72819064,130.3859346,-0.968649288,3336261543,0.224087564,1884.162537,31.69203267,272.796358,-27.2986767,8.320247273,3.214690344,0.429039582,1.155721085,1.937872236,1.715614332,0.632776199,0.600104959,0.976260432,0.915099992,-0.152581978,0.637357764,0.411171794,5.514826254,0.076283296,4.546885752,0.602173572,0.180595791,11.02965251,3.237830428,2.883734404,6.414189499,12526.21111,0.063829454,22.33256384,43976.06409,3.095764104,32.6993554,104.9864149,3549.294703,7.595374342,0.076479534,0.050508269,1.727584704,0.005120415,27118.59131,0.199256123,3.245105012,32.38486675,5.342124883,176.0004769,0.386122569,0.078491824,3.833508417,81415.37693,0.570941882,0.688791679,2.679948913,0.775762395,24.80362058,0.062709912,1174.015679,0.143803978,5.563571719,36.66291034,827699.0797,31223561.7,28975.81565,0.109954207,2424.017883,0.296915468,0.562782453,21.39066664,0.062702711,5.677287111,0.04160106,827121.2616,383.9631413,3.24E-05,49.17491593,0.050949435,0.001660599
1225,Tomato_Septoria_leaf_spot1225.jpg,0.998430218,0.011016345,3.262024037,296.1076593,256.0078124,361.3322571,256.0078124,361.3377921,195507.4167,295.6428347,0.121033726,134592.1963,0.688425015,195619,48,195,4299344900,2.94427575,75,2.665705017,255,44.38653883,138.0558841,154,1,254,31.82481339,148.2503154,-0.782840799,4299344900,0.153917821,2918.728861,40.50381165,748.4086311,-54.63334834,15.73131883,2.395135317,0.734017954,1.048252888,1.939685227,1.26257703,0.630736278,0.596437205,0.981879672,0.920329886,-0.207304785,0.821758527,0.429231269,6.096628933,0.045066228,5.21068896,0.763931778,0.113731614,12.19325787,3.783381241,4.531613536,6.891351147,12312.48601,0.062941156,27.39948235,30109.25014,4.770215638,41.2782654,99.23359694,4634.231823,11.11017003,0.088015377,0.068378535,2.716273755,0.006318779,19721.24406,0.141427007,4.685901406,39.78839667,3.779451184,170.3696691,0.422599255,0.083453713,4.111769761,83766.95583,0.590184145,0.712480737,1.663006631,0.793977931,30.82047563,0.065753053,1290.5625,0.114249513,7.053257966,42.72680595,183006.1292,9107650.96,6078.50312,0.092550455,3368.629958,0.298214408,0.563601767,24.67336535,0.055530409,5.884957933,0.057744902,182706.2318,266.1226656,4.93E-05,37.47286138,0.068577052,0.002101103
1226,Tomato_Septoria_leaf_spot1226.jpg,0.999900133,0.011045176,3.265590967,295.6576664,256.0078124,361.3322571,256.0078124,361.3377921,196272.5,295.6281399,0.122212609,133641.4189,0.680897318,196513,68,153,3023672565,2.287010706,47,2.818805292,202,27.16578761,119.6354898,130,1,201,20.09639927,124.0428502,-0.873986026,3023672565,0.245480332,1073.978285,29.39019848,81.82755855,-9.47417647,5.232416667,1.290702238,0.588839913,0.762917236,1.510337784,0.618775809,0.691736903,0.6704218,0.985020056,0.928222951,-0.24083123,0.74743069,0.434289669,5.329572511,0.110811755,3.882460867,0.658708662,0.251703613,10.65914502,2.937094524,1.630779726,6.145988669,13310.1679,0.067731742,26.55452237,48240.07643,1.812059246,29.9201376,136.9645011,4410.047234,5.372195466,0.051339787,0.030308957,0.824743791,0.002703931,26215.56615,0.20841535,2.054952818,28.53508846,19.44179636,723.6501197,0.637910754,0.057967494,3.783604233,73950.22459,0.530907327,0.63432249,14.73714682,0.737297494,20.92617675,0.044896518,728.788901,0.198255958,4.240338694,28.29461371,2342269.524,78276858.18,79886.27335,0.118232713,1007.103917,0.273967333,0.532388889,15.33012424,0.063566804,5.274953193,0.018706142,2339411.725,405.5020277,4.04E-05,21.64894881,0.031035641,0.001273089
1227,Tomato_Septoria_leaf_spot1227.jpg,0.999975438,0.011048279,3.26594894,295.6070405,256.0078124,361.3322571,256.0078124,361.3377921,196343.8333,295.5997799,0.122325508,133550.4246,0.680186499,196599,118,214,6248356154,2.402681752,57,3.284695986,247,31.48090042,174.1213231,185,3,244,23.28387503,178.2757351,-0.948388017,6248356154,0.22484439,1464.002565,58.07652168,187.5336893,-18.20602797,7.608417519,1.233815377,0.71377025,0.716361227,1.54442238,0.667318453,0.713189356,0.692052642,0.988311076,0.938566794,-0.280877478,0.828566218,0.39349223,7.515465688,0.103597081,4.071136891,0.759960203,0.236628476,15.03093138,3.16791875,2.210558224,6.272509877,11247.5733,0.057210735,41.39978685,44204.18222,2.399328698,58.39170087,165.7769826,11668.98566,2.620254064,0.02257116,0.037049154,1.769189626,0.001476725,22976.97255,0.189275242,2.577252092,52.71675999,23.00120453,1735.093054,0.330488235,0.026243932,3.872818145,69117.59635,0.534150868,0.609521059,18.82217207,0.742870198,37.45513085,0.020801608,750.5975586,0.147784516,5.4365393,48.3610947,1426023.105,97517539.24,22400.53428,0.049269384,1459.693444,0.287397803,0.55239909,26.6948834,0.028907751,5.664745142,0.025834312,1424524.779,194.6198174,5.25E-05,25.28264389,0.029337459,0.00269579
1228,Tomato_Septoria_leaf_spot1228.jpg,0.999989999,0.011046794,3.265757607,295.6294353,256.0078124,361.3322571,256.0078124,361.3377921,196307.1667,295.6264787,0.122261018,133604.2334,0.680587651,196553,80,152,3046538709,2.135830536,31,3.976941009,237,20.89645107,121.4360351,126,1,236,13.72745097,124.498326,-0.882791553,3046538709,0.280359624,753.1225575,29.67370691,51.08445682,-5.13000256,3.16020427,1.664827264,0.291917963,0.840454147,1.636339845,0.846055538,0.682685651,0.658023675,0.984538386,0.92930052,-0.154580765,0.542991175,0.415504591,5.412898776,0.112326484,3.855366552,0.499556404,0.20128598,10.82579755,2.689348146,1.206257884,6.093619845,13131.15481,0.066807196,26.6144694,55105.52514,1.293343401,30.27634277,134.8351997,4074.130733,5.212075997,0.044707781,0.035637816,1.102303287,0.002237759,31358.94387,0.248192065,1.537925876,30.28529399,12.82105402,392.0299915,0.498889186,0.047535929,3.655329889,73138.03585,0.528857333,0.638349257,8.546216593,0.740387778,22.43429811,0.036591137,960.8801211,0.193921316,3.31888942,31.60282543,1852397.218,59576443.46,61376.2055,0.073203386,1476.47891,0.29797758,0.558730459,18.10714794,0.041834094,5.19314804,0.025209485,1850823.699,376.0959959,3.54E-05,29.81048129,0.019198894,0.001455768
1229,Tomato_Septoria_leaf_spot1229.jpg,0.999842276,0.011037534,3.264956906,295.804935,256.0078124,361.3322571,256.0078124,361.3377921,196069.125,295.7582794,0.121857763,133937.9756,0.683116098,196269,82,161,3651571765,2.203202801,28,5.483968044,255,24.36752431,132.0789274,142,1,254,13.5041223,136.3999042,-1.553502594,3651571765,0.289494683,1160.090806,34.73481245,201.4755923,-23.25587992,5.910911073,1.223086721,0.652434183,0.736086546,1.556794946,0.661378345,0.696660156,0.678647815,0.990356509,0.941576378,-0.20076376,0.747697803,0.451442203,5.793340152,0.123674005,3.89617026,0.76001438,0.258881555,11.5866803,2.879342682,1.783499448,6.177105277,11252.56226,0.057332346,25.8380013,56818.83188,1.942608495,35.59217197,127.7037688,4645.112585,6.731224792,0.05439313,0.041168367,1.594304367,0.002931196,32062.44597,0.250002227,2.222087338,35.34817598,5.698599569,212.8950039,0.273501203,0.05600664,3.641467732,67972.02454,0.514664988,0.650274721,2.943592248,0.739547779,26.12964824,0.042705617,1224.371196,0.17829783,4.392623295,39.42929955,1387970.003,54321385.87,37757.81456,0.078220978,1708.710208,0.248829213,0.502616505,21.80088326,0.03796884,5.52673145,0.034987695,1387153.102,274.1657781,3.93E-05,31.62144369,0.020821718,0.002278329
1230,Tomato_Septoria_leaf_spot1230.jpg,0.999995572,0.011046834,3.265795123,295.6317689,256.0078124,361.3322571,256.0078124,361.3377921,196316.8333,295.6304597,0.122268734,133600.1876,0.68053353,196562,79,158,3240749004,2.256505072,48,2.634797907,215,25.77911166,124.7059961,134,1,214,19.63846885,128.4023337,-0.714685015,3240749004,0.234419534,935.5738317,31.18553388,57.03670527,-6.503205642,4.792274937,1.266207629,0.572204351,0.776912434,1.447611847,0.581715592,0.675169479,0.658057404,0.985410375,0.926388602,-0.246220366,0.78041463,0.501188734,5.504891954,0.101984521,3.892590106,0.669712333,0.185706848,11.00978391,2.837429439,1.514620642,6.040255315,17734.0578,0.090221191,20.62258808,46077.97254,1.629057963,32.14641691,114.7647663,3522.498469,4.631997415,0.042344781,0.03587068,1.11216436,0.002372139,30162.75592,0.228744833,1.73716718,31.95240515,21.36719711,827.251436,0.662586875,0.044426829,3.537461629,86082.2864,0.595615297,0.665281184,17.262151,0.782932569,25.50597784,0.035083041,787.1575385,0.161468213,3.55654623,29.83610256,1604351.314,57122752.41,51097.02467,0.084944438,1469.932923,0.301524702,0.564590519,17.51093976,0.049449811,5.324062081,0.024801335,1602725.578,425.2146111,3.77E-05,22.61502415,0.028410653,0.001250073
1231,Tomato_Septoria_leaf_spot1231.jpg,0.999692125,0.011043709,3.265418867,295.6813557,256.0078124,361.3322571,256.0078124,361.3377921,196232.1667,295.5903228,0.122161283,133679.2511,0.681230062,196472,65,153,2777412127,2.411985729,50,2.654101338,215,27.80966882,114.0748962,122,1,214,20.78332284,118.8967082,-0.608269641,2777412127,0.216836056,1123.345275,27.32410094,92.02684348,-8.788582347,5.459798819,2.059034349,0.449572092,0.925523029,1.69851699,1.064855788,0.66789888,0.642142715,0.977271265,0.916550752,-0.19746958,0.694334562,0.424771176,5.145184772,0.07806088,4.325526005,0.550870277,0.181947957,10.29036954,3.090378485,1.879708292,6.283631916,15354.84436,0.078152838,23.94862017,42602.21356,1.907912241,27.89506393,124.31746,3537.662247,6.457408087,0.058070632,0.036226566,0.981574617,0.002961717,25844.07956,0.200179728,2.04009194,27.31950311,14.22083776,457.6725582,0.590872008,0.061806913,3.81933264,76894.39818,0.547513503,0.653137499,10.28907383,0.754874807,20.67671109,0.047716395,800.9719844,0.155831125,3.490553188,26.84727626,1306929.45,40257334.95,49677.1974,0.09687126,1456.284047,0.283323744,0.54776796,15.50684435,0.052191353,5.537789861,0.026161489,1305468.366,472.1078468,3.88E-05,25.01765367,0.038888802,0.001071765
